total_pop,median_income,no_vehicle_hh,hh_total,GEOID,poverty_rate,poverty_rate_c,edu_bachelors_plus,pct_bachelors_plus,pct_renters,pct_limited_english
5586,134700,210,2326,36005030701,0.022735409953455066,-0.14262360104711044,2939,0.7734210526315789,0.5141874462596733,0.0036488951956213257
3562,116417,119,1353,36005030900,0.03528960490985807,-0.13006940609070744,1899,0.6275611368142763,0.5011086474501109,0.0020521841102316037
4572,121617,41,1289,36005031000,0.05258921384491548,-0.11276979715565004,1433,0.3851115291588283,0.3048875096974399,0.007482394366197183
1775,118529,15,586,36005031200,0.04,-0.1253590110005655,403,0.35600706713780916,0.4044368600682594,0.014705882352941176
2244,115368,78,617,36005031400,0.03049370764762827,-0.13486530335293725,632,0.39036442248301423,0.2479740680713128,0.007428040854224698
1907,97202,23,709,36005031600,0.1331934976402727,-0.03216551336029283,432,0.288,0.44287729196050774,0.0
1924,91625,20,557,36005031800,0.11104847801578353,-0.05431053298478199,449,0.29774535809018565,0.1687612208258528,0.0
773,-666666666,0,0,36005031900,1.0,0.8346409889994345,52,0.5777777777777777,0.656320829555757,0.01034928848641656
4583,96678,679,2656,36005032300,0.057649667405764965,-0.10770934359480056,2639,0.6619011788312014,0.35881024096385544,0.0
3091,40239,0,1255,36005032400,0.29357798165137616,0.12821897065081064,446,0.20811945870275314,0.8589641434262948,0.028661307235232435
3350,104870,38,1040,36005032600,0.10056390977443609,-0.06479510122612943,848,0.34471544715447155,0.55,0.023557837511325883
4003,46648,32,1446,36005032800,0.23407444416687484,0.06871543316630932,532,0.21555915721231766,0.8672199170124482,0.010121982870490527
5278,44785,50,2176,36005033000,0.22386058981233245,0.05850157881176693,658,0.18379888268156425,0.8892463235294118,0.0
5059,37898,238,2395,36005033201,0.26687847498014294,0.10151946397957742,1157,0.31663929939792007,0.8058455114822547,0.006338474540460596
3664,42114,75,1635,36005033202,0.19291217257318952,0.027553161572623996,586,0.2060478199718706,0.7914373088685015,0.01741364544675992
2085,107054,115,727,36005033500,0.16076970825574177,-0.004589302744823748,821,0.6320246343341032,0.4855570839064649,0.0
5005,27674,0,2154,36005033601,0.43733602421796164,0.2719770132173961,472,0.13085666759079567,0.9795728876508821,0.013824884792626729
1269,58947,87,570,36005033602,0.17415287628053586,0.008793865279970337,200,0.22346368715083798,0.4631578947368421,0.0
2570,144886,106,941,36005033700,0.04310344827586207,-0.12225556272470345,1183,0.620997375328084,0.2592986184909671,0.0012155591572123178
2262,68330,64,942,36005033801,0.1892130857648099,0.023854074764244393,193,0.12926992632283993,0.802547770700637,0.0
1829,69960,0,577,36005033802,0.25728422210005497,0.09192521109948945,296,0.25874125874125875,0.9601386481802426,0.011574074074074073
5580,64727,66,1843,36005034000,0.15511911256592106,-0.010239898434644457,684,0.20790273556231004,0.7721106890938687,0.014861995753715499
1639,67809,10,637,36005034200,0.12515262515262515,-0.04020638584794037,260,0.2235597592433362,0.6200941915227629,0.015699658703071672
1800,87950,9,595,36005034300,0.02457002457002457,-0.14078898643054094,535,0.4169914263445051,0.492436974789916,0.0
1993,73438,6,627,36005034400,0.297528996469995,0.13216998546942946,346,0.2643239113827349,0.4019138755980861,0.0
3816,118583,202,1484,36005034500,0.1192390139335477,-0.04611999706701782,1254,0.4481772694781987,0.45350404312668463,0.02528613255256854
6177,47593,106,2076,36005034800,0.26303854875283444,0.09767953775226892,941,0.24530761209593327,0.6440269749518305,0.0042231215907091325
2093,69178,77,703,36005035000,0.0654562828475872,-0.09990272815297832,579,0.414756446991404,0.519203413940256,0.004658385093167702
3836,110513,93,1338,36005035100,0.09304635761589404,-0.07231265338467148,1307,0.5957155879671833,0.577727952167414,0.005555555555555556
2195,98523,75,658,36005035600,0.09095084979329353,-0.07440816120727199,462,0.3228511530398323,0.3799392097264438,0.0050025012506253125
7781,85804,489,2711,36005035800,0.12716161747497073,-0.038197393525594786,1508,0.27220216606498193,0.3530062707488012,0.007263258873509661
2814,24823,12,1175,36005035900,0.5188916876574308,0.3535326766568653,133,0.08012048192771085,0.9429787234042554,0.0019069412662090007
3176,96250,130,958,36005036000,0.05203088284659282,-0.1133281281539727,758,0.3202365863962822,0.2797494780793319,0.005475040257648953
5672,24728,0,2164,36005036100,0.5194209039548022,0.35406189295423673,309,0.09082892416225749,0.9930683918669131,0.0396721922145651
6601,26524,67,2368,36005036300,0.4247665697229451,0.2594075587223795,523,0.12473169568328166,0.9353885135135135,0.018726591760299626
2489,62188,122,844,36005036400,0.07071112896745681,-0.09464788203310871,365,0.19020323084940072,0.4312796208530806,0.014102032351721278
4196,41287,0,1407,36005036501,0.30457578646329836,0.13921677546273284,362,0.1355297641332834,0.9772565742714996,0.020076238881829734
2600,31729,17,781,36005036502,0.39266198282591724,0.22730297182535172,429,0.2762395363811977,0.9539052496798975,0.002139495079161318
2440,-666666666,35,661,36005036700,0.36784622105723025,0.20248721005666473,252,0.1579937304075235,0.783661119515885,0.006044905008635579
2282,66563,106,626,36005036800,0.24897400820793433,0.08361499720736881,566,0.398311048557354,0.3354632587859425,0.015173067804646752
2036,25469,64,750,36005036901,0.4186851211072664,0.2533261101067009,94,0.07945900253592561,0.8946666666666667,0.03663570691434469
2399,15000,30,822,36005036902,0.5593997498957899,0.3940407388952244,156,0.1144534115920763,0.9428223844282239,0.050141911069063384
2479,82039,88,683,36005037000,0.15490116982654295,-0.01045784117402257,362,0.22127139364303178,0.42313323572474376,0.0
4099,21250,75,1731,36005037100,0.27817333660692367,0.11281432560635815,644,0.22909996442547137,0.9098786828422877,0.030639913232104122
2264,68030,41,841,36005037200,0.1393188854489164,-0.026040125551649113,513,0.31863354037267083,0.6825208085612366,0.0024154589371980675
6404,50232,111,2062,36005037300,0.32331540651692503,0.1579563955163595,504,0.14121602689829083,0.8942774005819593,0.009802264661145851
3649,36398,50,1478,36005037400,0.292817679558011,0.1274586685574455,248,0.11293260473588343,0.8362652232746955,0.018235294117647058
3790,29330,0,1394,36005037504,0.34098451327433627,0.17562550227377074,123,0.05447298494242692,0.9992826398852224,0.06369608683233362
2028,69345,48,753,36005037600,0.21400394477317555,0.04864493377261003,366,0.24596774193548387,0.6454183266932271,0.019680851063829788
2882,43333,96,1142,36005037800,0.1975438596491228,0.03218484864855728,429,0.2367549668874172,0.8450087565674256,0.0065478355765733
6374,35431,15,1930,36005037900,0.4095525230085687,0.24419351200800318,562,0.15777653003930375,0.9575129533678757,0.007348987273704965
4327,41942,359,1937,36005038000,0.3993039443155452,0.2339449333149797,554,0.19083706510506374,0.664945792462571,0.02742012398664759
7644,36722,30,2619,36005038100,0.37927420411371676,0.21391519311315124,480,0.1054713249835201,0.9809087437953418,0.002497062279670975
2879,73077,83,958,36005038200,0.18181818181818182,0.016459170817616303,540,0.25800286669851885,0.45407098121085593,0.010877719429857465
4970,47394,31,1658,36005038301,0.2470730722648365,0.08171406126427097,383,0.12557377049180327,0.9813027744270205,0.004390549864102028
3730,26837,0,1207,36005038303,0.3366523143164693,0.17129330331590378,237,0.12369519832985386,0.9743164871582436,0.03460011344299489
2138,20625,52,788,36005038304,0.5037418147801683,0.33838280377960284,65,0.0551314673452078,0.934010152284264,0.0
5401,24605,32,1736,36005038500,0.594670145359672,0.4293111343591065,248,0.09077598828696926,0.9637096774193549,0.023502011433410967
8233,62340,293,2883,36005038600,0.22021134458884975,0.05485233358828423,1074,0.19903632320237213,0.6805411030176899,0.0035810205908683975
3707,42174,0,1448,36005038700,0.36648648648648646,0.20112747548592094,222,0.11055776892430279,0.9703038674033149,0.020667257159728374
2967,63341,38,981,36005038800,0.2568250758341759,0.09146606483361039,387,0.21913929784824462,0.4291539245667686,0.01040863531225906
5440,42574,20,1834,36005038900,0.397610602949412,0.23225159194884645,542,0.17817225509533202,0.985278080697928,0.012512218963831867
2953,59758,0,1076,36005039000,0.14188960379275314,-0.023469407207812376,247,0.12487360970677452,0.8280669144981413,0.0
7187,31769,13,2896,36005039100,0.3081743489764657,0.14281533797590015,641,0.12889603860848584,0.944060773480663,0.009571428571428571
1758,61458,2,663,36005039200,0.149032992036405,-0.016326018964160527,410,0.3366174055829228,0.7526395173453997,0.0
8678,31107,73,3030,36005039300,0.2617286803790155,0.09636966937844996,712,0.14424635332252836,0.966006600660066,0.016922133660331084
4613,62712,46,1651,36005039400,0.2785388127853881,0.11317980178482259,480,0.15888778550148958,0.8534221683827983,0.001453840562151684
4597,23194,14,1738,36005039500,0.4111964873765093,0.2458374763759438,411,0.144311797752809,0.9223245109321059,0.02359046945034206
4205,41547,56,1485,36005039600,0.20214285714285715,0.03678384614229163,529,0.18153740562800275,0.7696969696969697,0.019398159661775678
3771,35493,13,439,36005039700,0.3462414578587699,0.1808824468582044,133,0.193033381712627,0.9703872437357631,0.007252215954875101
3802,51629,81,1221,36005039800,0.2708498808578237,0.10549086985725817,361,0.14966832504145938,0.4905814905814906,0.0023703703703703703
5120,39524,0,1660,36005039901,0.24712871287128713,0.0817697018707216,95,0.030216284987277353,1.0,0.00684931506849315
5589,50534,19,1756,36005039902,0.2055823939881911,0.04022338298762557,342,0.10503685503685503,0.9891799544419134,0.022428773489593858
4759,26406,0,2103,36005040100,0.3828007720351705,0.21744176103460497,376,0.12024304445155101,0.9947693770803614,0.01507760532150776
4921,40938,0,1619,36005040302,0.37956503898235533,0.2142060279817898,345,0.11103958802703573,0.9894996911673872,0.03956918754390073
4291,39023,7,1406,36005040303,0.25308785830808667,0.08772884730752115,396,0.14447282013863552,0.9174964438122333,0.013212625397602153
3766,33218,11,1286,36005040304,0.33502673796791443,0.16966772696734891,414,0.18615107913669066,0.9852255054432348,0.03492808922805988
3310,83333,146,1114,36005040400,0.05045317220543807,-0.11490583879512745,397,0.182277318640955,0.45152603231597843,0.0
4047,42037,16,1441,36005040501,0.35619855325517585,0.19083954225461033,310,0.11796042617960426,0.9646079111727967,0.030822835700884482
6590,39486,36,2477,36005040502,0.2954856361149111,0.13012662511434556,718,0.17658632562715199,0.9495357287040775,0.0015770383220312253
3770,48157,76,1353,36005040600,0.1810112963959118,0.01565228539534627,677,0.2632192846034215,0.6659275683665927,0.0
3055,50068,0,1258,36005040701,0.3044189852700491,0.1390599742694836,333,0.16379734382685687,0.9952305246422893,0.01519434628975265
7046,34724,19,2882,36005040702,0.20136518771331058,0.03600617671274506,667,0.14164366107453813,0.9753643303261624,0.014725568942436412
4907,35476,14,1624,36005040800,0.22774708410067526,0.06238807310010974,267,0.0893574297188755,0.8694581280788177,0.011208249271463798
3460,58466,91,1380,36005040900,0.051734104046242776,-0.11362490695432274,611,0.2695191883546537,0.75,0.0
3752,42484,61,1453,36005041100,0.1871500933084511,0.021791082307885568,298,0.11404515882127822,0.9208534067446662,0.02015327845586148
8232,62386,92,3053,36005041300,0.22325240941807978,0.05789339841751426,1304,0.24152620855714022,0.8886341303635769,0.009616668892747428
4842,63603,80,1863,36005041400,0.08864729249425048,-0.07671171850631504,1160,0.3018475149622691,0.6360708534621579,0.0
5627,42188,53,2386,36005041500,0.2428903595063495,0.07753134850578397,852,0.21751340311462855,0.8968985750209556,0.014432206608431447
3899,58090,57,1273,36005041800,0.16005154639175256,-0.005307464608812956,634,0.25793327908869,0.7454831107619796,0.016050054406964092
6320,49667,0,2674,36005041900,0.3035685963521015,0.13820958535153596,1246,0.28447488584474884,0.9820493642483171,0.011900826446280991
4396,32672,11,1626,36005042000,0.4310937858289383,0.2657347748283728,442,0.15034013605442176,0.9686346863468634,0.010556127703398558
5621,52714,49,2020,36005042100,0.2632983454901263,0.0979393344895608,1310,0.3683914510686164,0.9262376237623763,0.028386844166014096
2860,72091,140,1183,36005042200,0.07307692307692308,-0.09228208792364244,363,0.16899441340782123,0.5308537616229924,0.0060629026146267525
4627,63723,6,1359,36005042300,0.22692889561270801,0.061569884612142495,604,0.21687612208258528,0.9757174392935982,0.01642512077294686
2682,97083,79,793,36005042400,0.08370763576970192,-0.0816513752308636,513,0.2998246639392168,0.403530895334174,0.004401760704281713
5890,42839,18,2248,36005042500,0.21104742053152684,0.045688409530961316,884,0.22116587440580435,0.9684163701067615,0.018404907975460124
6844,87763,212,2144,36005042600,0.09725315515961395,-0.06810585584095157,1326,0.2606132075471698,0.3591417910447761,0.0033700980392156864
2014,104205,61,753,36005042800,0.13883299798792756,-0.02652601301263796,520,0.33121019108280253,0.22709163346613545,0.0
3048,41658,6,1246,36005042901,0.3036769533814839,0.1383179423809184,438,0.22087745839636913,0.9703049759229535,0.021405636817695327
4043,48162,43,1700,36005042902,0.1753230301494806,0.009964019148915093,592,0.20918727915194346,0.9364705882352942,0.012610678830158305
3532,78482,185,1302,36005043000,0.1599660249150623,-0.005392986085503232,580,0.23302531137002813,0.38325652841781876,0.03371113048532404
5578,39792,0,1860,36005043101,0.3526032315978456,0.1872442205972801,489,0.12532034853921067,0.9876344086021506,0.0
4532,38569,45,1785,36005043102,0.2922297297297297,0.1268707187291642,510,0.16139240506329114,0.8840336134453781,0.006696962449174839
3946,71849,24,1454,36005043400,0.25012671059300556,0.08476769959244004,723,0.25121612230715773,0.5976616231086658,0.004760645331922771
1083,26523,0,451,36005043501,0.4533702677746999,0.2880112567741344,113,0.20071047957371227,1.0,0.020512820512820513
1891,60536,98,698,36005043600,0.2162876784769963,0.05092866747643077,262,0.21300813008130082,0.5257879656160458,0.005079006772009029
3947,40089,143,1253,36005044200,0.3884087442806304,0.22304973328006486,598,0.21666666666666667,0.5075818036711891,0.016866158868335146
4504,99960,245,1355,36005044400,0.11853832442067737,-0.04682068657988815,1064,0.33713561470215464,0.32324723247232473,0.007006071929005138
2361,102250,75,697,36005044800,0.16362090947726307,-0.0017381015233024488,637,0.3939393939393939,0.3486370157819225,0.0
1815,98007,108,795,36005044901,0.05509641873278237,-0.11026259226778315,751,0.5383512544802868,0.4880503144654088,0.0005938242280285036
2146,88264,53,889,36005044902,0.1279887482419128,-0.03737026275865271,682,0.40936374549819926,0.6839145106861643,0.0
1541,73021,13,905,36005045101,0.0071661237785016286,-0.1581928872220639,682,0.5412698412698412,0.7679558011049724,0.0
2027,93510,155,902,36005045102,0.03996053280710409,-0.12539847819346142,682,0.46616541353383456,0.4556541019955654,0.00564652738565782
3518,114525,63,1158,36005045600,0.014212620807276862,-0.15114639019328865,994,0.39133858267716537,0.38946459412780654,0.0
5315,27753,0,2014,36005045800,0.35428033866415803,0.18892132766359251,582,0.21483942414174972,1.0,0.012154923774206839
2739,40500,0,944,36005046000,0.2663755458515284,0.10101653485096287,394,0.21274298056155508,0.8389830508474576,0.025067489394523718
7762,41371,374,3208,36005046203,0.13806356245380635,-0.027295448546759166,996,0.16872776554294427,0.6097256857855362,0.008157715839564922
6483,73104,387,2348,36005046204,0.10472659870250231,-0.06063241229806321,1352,0.32554779677341683,0.5468483816013628,0.029171528588098017
2702,46401,205,1926,36005046205,0.09400444115470022,-0.0713545698458653,511,0.21229746572496885,0.557632398753894,0.031088082901554404
4094,48475,209,1944,36005046206,0.05691255495847582,-0.1084464560420897,882,0.2718027734976888,0.5483539094650206,0.021733699725206095
6671,69637,423,2913,36005046207,0.13251386598710838,-0.032845145013457144,1396,0.2867118504826453,0.4387229660144181,0.007236842105263158
5483,88817,46,1389,36005046208,0.1106480516774328,-0.05471095932313272,1238,0.325190438665616,0.5226781857451404,0.030032939352838597
4966,31801,80,1443,36005046209,0.4256947241240435,0.26033571312347803,567,0.2074643249176729,0.8191268191268192,0.011818620356970575
3815,82451,21,1236,36005048401,0.05310435931307794,-0.11225465168748758,947,0.36577829277713403,0.5493527508090615,0.0
4292,129109,56,1990,36005051601,0.042404473438956196,-0.12295453756160932,1886,0.5438292964244521,0.33768844221105526,0.003082760256106237
